Macrotrends Data Download



Disclaimer and Terms of Use: Historical data is provided "as is" and solely
for informational purposes - not for trading purposes or advice.
Neither MacroTrends LLC nor any of our information providers will be liable
for any damages relating to your use of the data provided.

ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


date, value
2016-07-26,5110.0470
2016-07-27,5139.8100
2016-07-28,5154.9820
2016-07-29,5162.1310
2016-08-01,5184.1960
2016-08-02,5137.7320
2016-08-03,5159.7370
2016-08-04,5166.2480
2016-08-05,5221.1210
2016-08-08,5213.1410
2016-08-09,5225.4800
2016-08-10,5204.5840
2016-08-11,5228.3990
2016-08-12,5232.8950
2016-08-15,5262.0150
2016-08-16,5227.1110
2016-08-17,5228.6580
2016-08-18,5240.1460
2016-08-19,5238.3780
2016-08-22,5244.6030
2016-08-23,5260.0780
2016-08-24,5217.6950
2016-08-25,5212.2040
2016-08-26,5218.9170
2016-08-29,5232.3280
2016-08-30,5222.9890
2016-08-31,5213.2190
2016-09-01,5227.2060
2016-09-02,5249.8990
2016-09-06,5275.9080
2016-09-07,5283.9260
2016-09-08,5259.4820
2016-09-09,5125.9080
2016-09-12,5211.8880
2016-09-13,5155.2550
2016-09-14,5173.7710
2016-09-15,5249.6860
2016-09-16,5244.5660
2016-09-19,5235.0270
2016-09-20,5241.3520
2016-09-21,5295.1820
2016-09-22,5339.5230
2016-09-23,5305.7470
2016-09-26,5257.4910
2016-09-27,5305.7110
2016-09-28,5318.5470
2016-09-29,5269.1540
2016-09-30,5312.0020
2016-10-03,5300.8740
2016-10-04,5289.6570
2016-10-05,5316.0200
2016-10-06,5306.8520
2016-10-07,5292.4050
2016-10-10,5328.6740
2016-10-11,5246.7880
2016-10-12,5239.0190
2016-10-13,5213.3330
2016-10-14,5214.1610
2016-10-17,5199.8230
2016-10-18,5243.8360
2016-10-19,5246.4120
2016-10-20,5241.8330
2016-10-21,5257.4020
2016-10-24,5309.8270
2016-10-25,5283.3990
2016-10-26,5250.2680
2016-10-27,5215.9750
2016-10-28,5190.1040
2016-10-31,5189.1350
2016-11-01,5153.5770
2016-11-02,5105.5650
2016-11-03,5058.4080
2016-11-04,5046.3710
2016-11-07,5166.1730
2016-11-08,5193.4890
2016-11-09,5251.0720
2016-11-10,5208.7960
2016-11-11,5237.1140
2016-11-14,5218.3960
2016-11-15,5275.6220
2016-11-16,5294.5840
2016-11-17,5333.9730
2016-11-18,5321.5130
2016-11-21,5368.8600
2016-11-22,5386.3500
2016-11-23,5380.6780
2016-11-25,5398.9200
2016-11-28,5368.8130
2016-11-29,5379.9180
2016-11-30,5323.6810
2016-12-01,5251.1070
2016-12-02,5255.6520
2016-12-05,5308.8920
2016-12-06,5333.0000
2016-12-07,5393.7620
2016-12-08,5417.3560
2016-12-09,5444.4980
2016-12-12,5412.5400
2016-12-13,5463.8290
2016-12-14,5436.6720
2016-12-15,5456.8540
2016-12-16,5437.1620
2016-12-19,5457.4410
2016-12-20,5483.9440
2016-12-21,5471.4330
2016-12-22,5447.4220
2016-12-23,5462.6890
2016-12-27,5487.4410
2016-12-28,5438.5560
2016-12-29,5432.0880
2016-12-30,5383.1170
2017-01-03,5429.0840
2017-01-04,5477.0050
2017-01-05,5487.9360
2017-01-06,5521.0550
2017-01-09,5531.8180
2017-01-10,5551.8180
2017-01-11,5563.6490
2017-01-12,5547.4870
2017-01-13,5574.1160
2017-01-17,5538.7270
2017-01-18,5555.6540
2017-01-19,5540.0810
2017-01-20,5555.3330
2017-01-23,5552.9430
2017-01-24,5600.9580
2017-01-25,5656.3390
2017-01-26,5655.1760
2017-01-27,5660.7820
2017-01-30,5613.7110
2017-01-31,5614.7860
2017-02-01,5642.6500
2017-02-02,5636.1970
2017-02-03,5666.7660
2017-02-06,5663.5520
2017-02-07,5674.2170
2017-02-08,5682.4540
2017-02-09,5715.1800
2017-02-10,5734.1270
2017-02-13,5763.9560
2017-02-14,5782.5720
2017-02-15,5819.4400
2017-02-16,5814.9000
2017-02-17,5838.5780
2017-02-21,5865.9490
2017-02-22,5860.6250
2017-02-23,5835.5070
2017-02-24,5845.3060
2017-02-27,5861.8990
2017-02-28,5825.4380
2017-03-01,5904.0290
2017-03-02,5861.2220
2017-03-03,5870.7530
2017-03-06,5849.1750
2017-03-07,5833.9290
2017-03-08,5837.5520
2017-03-09,5838.8070
2017-03-10,5861.7260
2017-03-13,5875.7840
2017-03-14,5856.8160
2017-03-15,5900.0470
2017-03-16,5900.7600
2017-03-17,5900.9970
2017-03-20,5901.5290
2017-03-21,5793.8250
2017-03-22,5821.6410
2017-03-23,5817.6930
2017-03-24,5828.7380
2017-03-27,5840.3740
2017-03-28,5875.1400
2017-03-29,5897.5470
2017-03-30,5914.3440
2017-03-31,5911.7380
2017-04-03,5894.6830
2017-04-04,5898.6080
2017-04-05,5864.4780
2017-04-06,5878.9500
2017-04-07,5877.8120
2017-04-10,5880.9260
2017-04-11,5866.7720
2017-04-12,5836.1600
2017-04-13,5805.1500
2017-04-17,5856.7880
2017-04-18,5849.4710
2017-04-19,5863.0340
2017-04-20,5916.7770
2017-04-21,5910.5210
2017-04-24,5983.8190
2017-04-25,6025.4920
2017-04-26,6025.2260
2017-04-27,6048.9370
2017-04-28,6047.6060
2017-05-01,6091.6020
2017-05-02,6095.3660
2017-05-03,6072.5500
2017-05-04,6075.3370
2017-05-05,6100.7580
2017-05-08,6102.6600
2017-05-09,6120.5870
2017-05-10,6129.1430
2017-05-11,6115.9640
2017-05-12,6121.2320
2017-05-15,6149.6740
2017-05-16,6169.8700
2017-05-17,6011.2360
2017-05-18,6055.1300
2017-05-19,6083.7030
2017-05-22,6133.6180
2017-05-23,6138.7120
2017-05-24,6163.0240
2017-05-25,6205.2570
2017-05-26,6210.1940
2017-05-30,6203.1890
2017-05-31,6198.5170
2017-06-01,6246.8300
2017-06-02,6305.7960
2017-06-05,6295.6840
2017-06-06,6275.0580
2017-06-07,6297.3800
2017-06-08,6321.7640
2017-06-09,6207.9180
2017-06-12,6175.4650
2017-06-13,6220.3690
2017-06-14,6194.8920
2017-06-15,6165.5010
2017-06-16,6151.7580
2017-06-19,6239.0130
2017-06-20,6188.0310
2017-06-21,6233.9530
2017-06-22,6236.6850
2017-06-23,6265.2500
2017-06-26,6247.1490
2017-06-27,6146.6230
2017-06-28,6234.4150
2017-06-29,6144.3510
2017-06-30,6140.4200
2017-07-03,6110.0600
2017-07-05,6150.8550
2017-07-06,6089.4640
2017-07-07,6153.0790
2017-07-10,6176.3930
2017-07-11,6193.3050
2017-07-12,6261.1710
2017-07-13,6274.4370
2017-07-14,6312.4650
2017-07-17,6314.4310
2017-07-18,6344.3050
2017-07-19,6385.0420
2017-07-20,6390.0020
2017-07-21,6387.7540
2017-07-24,6410.8080
2017-07-25,6412.1730
2017-07-26,6422.7470
2017-07-27,6382.1860
2017-07-28,6374.6770
2017-07-31,6348.1230
2017-08-01,6362.9380
2017-08-02,6362.6450
2017-08-03,6340.3410
2017-08-04,6351.5640
2017-08-07,6383.7720
2017-08-08,6370.4600
2017-08-09,6352.3320
2017-08-10,6216.8720
2017-08-11,6256.5560
2017-08-14,6340.2320
2017-08-15,6333.0130
2017-08-16,6345.1090
2017-08-17,6221.9150
2017-08-18,6216.5270
2017-08-21,6213.1270
2017-08-22,6297.4780
2017-08-23,6278.4060
2017-08-24,6271.3260
2017-08-25,6265.6440
2017-08-28,6283.0150
2017-08-29,6301.8860
2017-08-30,6368.3090
2017-08-31,6428.6620
2017-09-01,6435.3310
2017-09-05,6375.5740
2017-09-06,6393.3140
2017-09-07,6397.8690
2017-09-08,6360.1910
2017-09-11,6432.2640
2017-09-12,6454.2820
2017-09-13,6460.1880
2017-09-14,6429.0840
2017-09-15,6448.4670
2017-09-18,6454.6390
2017-09-19,6461.3230
2017-09-20,6456.0440
2017-09-21,6422.6930
2017-09-22,6426.9220
2017-09-25,6370.5930
2017-09-26,6380.1640
2017-09-27,6453.2630
2017-09-28,6453.4510
2017-09-29,6495.9590
2017-10-02,6516.7180
2017-10-03,6531.7140
2017-10-04,6534.6270
2017-10-05,6585.3560
2017-10-06,6590.1800
2017-10-09,6579.7310
2017-10-10,6587.2510
2017-10-11,6603.5480
2017-10-12,6591.5100
2017-10-13,6605.8010
2017-10-16,6624.0050
2017-10-17,6623.6570
2017-10-18,6624.2200
2017-10-19,6605.0670
2017-10-20,6629.0530
2017-10-23,6586.8260
2017-10-24,6598.4300
2017-10-25,6563.8910
2017-10-26,6556.7740
2017-10-27,6701.2630
2017-10-30,6698.9630
2017-10-31,6727.6690
2017-11-01,6716.5330
2017-11-02,6714.9430
2017-11-03,6764.4350
2017-11-06,6786.4360
2017-11-07,6767.7830
2017-11-08,6789.1180
2017-11-09,6750.0530
2017-11-10,6750.9390
2017-11-13,6757.5950
2017-11-14,6737.8720
2017-11-15,6706.2080
2017-11-16,6793.2910
2017-11-17,6782.7910
2017-11-20,6790.7140
2017-11-21,6862.4770
2017-11-22,6867.3610
2017-11-24,6889.1600
2017-11-27,6878.5210
2017-11-28,6912.3580
2017-11-29,6824.3400
2017-11-30,6873.9730
2017-12-01,6847.5860
2017-12-04,6775.3660
2017-12-05,6762.2130
2017-12-06,6776.3750
2017-12-07,6812.8410
2017-12-08,6840.0810
2017-12-11,6875.0780
2017-12-12,6862.3170
2017-12-13,6875.7990
2017-12-14,6856.5250
2017-12-15,6936.5830
2017-12-18,6994.7590
2017-12-19,6963.8510
2017-12-20,6960.9590
2017-12-21,6965.3610
2017-12-22,6959.9600
2017-12-26,6936.2500
2017-12-27,6939.3360
2017-12-28,6950.1610
2017-12-29,6903.3890
2018-01-02,7006.8980
2018-01-03,7065.5310
2018-01-04,7077.9150
2018-01-05,7136.5580
2018-01-08,7157.3860
2018-01-09,7163.5780
2018-01-10,7153.5720
2018-01-11,7211.7770
2018-01-12,7261.0620
2018-01-16,7223.6860
2018-01-17,7298.2790
2018-01-18,7296.0470
2018-01-19,7336.3800
2018-01-22,7408.0320
2018-01-23,7460.2890
2018-01-24,7415.0590
2018-01-25,7411.1640
2018-01-26,7505.7720
2018-01-29,7466.5050
2018-01-30,7402.4820
2018-01-31,7411.4820
2018-02-01,7385.8630
2018-02-02,7240.9460
2018-02-05,6967.5260
2018-02-06,7115.8820
2018-02-07,7051.9830
2018-02-08,6874.4900
2018-02-12,6981.9600
